type_name,type_id,lon,lat,temperature_c,precipitation_mm,relative_humidity,wind_speed_ms,solar_radiation
Forest fire,3,135.5595,61.8353,19.18,0.0,60.45,0.14,7.22
Forest fire,3,135.5793,61.8719,19.18,0.0,60.45,0.14,7.22
Forest fire,3,135.4347,61.9272,19.18,0.0,60.45,0.14,7.22
Forest fire,3,135.3266,61.9455,19.18,0.0,60.45,0.14,7.22
Forest fire,3,135.2421,62.0482,20.0,0.0,55.94,0.1,6.75
Forest fire,3,135.4949,62.1116,19.18,0.0,60.45,0.14,6.75
Forest fire,3,135.6358,62.0163,19.18,0.0,60.45,0.14,6.75
Forest fire,3,135.5306,61.9844,19.18,0.0,60.45,0.14,7.22
Forest fire,3,135.736,62.0408,19.18,0.0,60.45,0.14,6.75
Forest fire,3,135.8341,61.8527,19.18,0.0,60.45,0.14,7.22
Forest fire,3,135.8268,61.8014,19.18,0.0,60.45,0.14,7.22
Forest fire,3,134.8443,62.4077,20.44,0.0,55.73,0.4,6.75
Forest fire,3,135.9049,62.4431,20.23,0.0,57.41,0.3,6.75
Forest fire,3,135.9641,62.5121,20.09,0.0,58.97,0.33,6.75
Forest fire,3,135.4155,62.8063,20.17,0.0,59.01,0.21,6.75
Forest fire,3,135.8557,62.9945,20.17,0.0,59.01,0.21,6.75
Forest fire,3,131.1899,63.1767,21.51,0.0,46.87,0.21,5.73
Forest fire,3,129.9687,64.0671,17.31,0.0,64.9,0.41,5.27
Forest fire,3,128.0836,63.3649,21.58,0.0,52.0,0.73,4.97
Forest fire,3,123.7136,63.5157,20.23,3.12,72.96,0.12,4.57
Forest fire,3,123.6757,63.5646,20.23,3.12,72.96,0.12,4.57
Forest fire,3,123.611,63.5074,20.23,3.12,72.96,0.12,4.57
Forest fire,3,123.6045,63.48,20.23,3.12,72.96,0.12,4.57
Forest fire,3,123.9777,63.7283,20.23,3.12,72.96,0.12,4.57
Forest fire,3,132.5793,61.1006,20.0,0.0,51.58,0.01,6.93
Forest fire,3,131.9189,52.2606,20.78,0.34,68.81,0.04,5.47
Forest fire,3,131.8875,52.3198,20.78,0.34,68.81,0.04,5.47
Forest fire,3,123.9788,63.7273,20.23,3.12,72.96,0.12,4.57
Forest fire,3,123.7046,63.5203,20.23,3.12,72.96,0.12,4.57
Forest fire,3,127.1795,61.053,23.94,0.3,64.87,0.27,6.0
Forest fire,3,127.1128,60.884,23.94,0.3,64.87,0.27,6.67
Forest fire,3,129.4924,60.8918,22.08,0.0,51.77,0.09,6.09
Forest fire,3,129.8227,60.9739,21.61,0.0,49.66,0.0,6.09
Forest fire,3,128.9679,60.648,21.75,0.04,61.79,0.0,6.09
Forest fire,3,130.7152,60.2695,21.16,0.0,52.89,0.0,6.41
Forest fire,3,131.9194,59.8745,20.09,0.0,57.56,0.0,6.59
Forest fire,3,132.0201,59.9052,20.09,0.0,57.56,0.0,7.19
Forest fire,3,132.051,59.8907,20.09,0.0,57.56,0.0,7.19
Forest fire,3,132.0665,59.8521,20.09,0.0,57.56,0.0,7.19
Forest fire,3,131.9169,59.818,20.09,0.0,57.56,0.0,6.59
Forest fire,3,131.7187,59.6949,20.72,0.01,60.8,0.02,6.59
Forest fire,3,131.6909,59.6523,20.72,0.01,60.8,0.02,6.59
Forest fire,3,131.8189,59.6583,20.72,0.01,60.8,0.02,6.59
Forest fire,3,131.671,59.5676,20.72,0.01,60.8,0.02,6.59
Forest fire,3,131.7091,59.5482,20.72,0.01,60.8,0.02,6.59
Forest fire,3,131.066,59.3715,20.88,0.02,62.4,0.03,6.59
Forest fire,3,131.0124,59.3997,20.88,0.02,62.4,0.03,6.59
Forest fire,3,130.8727,59.4199,21.02,0.04,64.12,0.01,6.59
Forest fire,3,130.7424,59.4149,21.02,0.04,64.12,0.01,6.59
Forest fire,3,130.6572,59.4768,21.02,0.04,64.12,0.01,6.59
Forest fire,3,130.5137,59.473,21.02,0.04,64.12,0.01,6.59
Forest fire,3,130.4355,59.4864,21.02,0.04,64.12,0.01,6.59
Forest fire,3,132.9214,59.604,19.08,0.0,65.2,0.09,7.19
Forest fire,3,133.0139,59.6383,19.08,0.0,65.2,0.09,7.19
Forest fire,3,132.9757,59.8111,19.45,0.0,59.82,0.1,7.19
Forest fire,3,133.071,59.8161,19.45,0.0,59.82,0.1,7.19
Forest fire,3,133.1867,59.8174,19.45,0.0,59.82,0.1,7.19
Forest fire,3,132.7271,59.8623,19.69,0.0,58.96,0.05,7.19
Forest fire,3,132.6485,59.8137,19.69,0.0,58.96,0.05,7.19
Forest fire,3,132.9423,60.0341,19.45,0.0,59.82,0.1,6.66
Forest fire,3,133.3012,60.1689,19.45,0.0,59.82,0.1,6.66
Forest fire,3,133.3986,60.1849,19.45,0.0,59.82,0.1,6.66
Forest fire,3,133.464,60.0792,19.22,0.0,60.86,0.13,6.66
Forest fire,3,133.6075,60.1131,19.22,0.0,60.86,0.13,6.66
Forest fire,3,133.9197,60.3261,19.01,0.0,59.5,0.07,6.66
Forest fire,3,133.926,60.3651,19.01,0.0,59.5,0.07,6.66
Forest fire,3,134.1131,60.3564,18.83,0.0,62.99,0.28,7.46
Forest fire,3,134.23,60.2889,18.83,0.0,62.99,0.28,7.46
Forest fire,3,134.1018,60.2319,18.56,0.01,65.54,0.21,7.46
Forest fire,3,133.6653,60.3991,19.01,0.0,59.5,0.07,6.66
Forest fire,3,133.5497,60.3965,19.01,0.0,59.5,0.07,6.66
Forest fire,3,133.4821,60.3952,19.01,0.0,59.5,0.07,6.66
Forest fire,3,133.3588,60.3447,19.46,0.0,55.09,0.0,6.66
Forest fire,3,132.6655,60.4031,19.97,0.0,53.36,0.0,6.66
Forest fire,3,132.276,60.3229,19.97,0.0,53.36,0.0,6.66
Forest fire,3,132.3302,60.226,19.69,0.0,58.96,0.05,6.66
Forest fire,3,132.4122,60.2401,19.69,0.0,58.96,0.05,6.66
Forest fire,3,132.5796,60.232,19.69,0.0,58.96,0.05,6.66
Forest fire,3,132.6108,60.2738,19.97,0.0,53.36,0.0,6.66
Forest fire,3,132.5559,61.0195,20.0,0.0,51.58,0.01,6.93
Forest fire,3,132.4947,61.0265,20.0,0.0,51.58,0.01,6.93
Forest fire,3,132.5819,61.04,20.0,0.0,51.58,0.01,6.93
Forest fire,3,132.57,61.1035,20.0,0.0,51.58,0.01,6.93
Forest fire,3,133.5566,60.9649,18.72,0.0,59.97,0.01,6.66
Forest fire,3,133.8902,61.0711,18.72,0.0,59.97,0.01,6.93
Forest fire,3,133.9234,61.1003,18.72,0.0,59.97,0.01,6.93
Forest fire,3,134.0011,61.117,18.72,0.0,59.97,0.01,7.22
Forest fire,3,133.9631,61.1445,18.72,0.0,59.97,0.01,6.93
Forest fire,3,133.793,61.1475,18.72,0.0,59.97,0.01,6.93
Forest fire,3,133.915,61.303,19.15,0.0,57.42,0.0,6.93
Forest fire,3,134.0615,61.2569,19.15,0.0,57.42,0.0,7.22
Forest fire,3,134.2049,61.2644,19.0,0.0,60.23,0.09,7.22
Forest fire,3,134.2892,61.1802,18.68,0.0,61.77,0.05,7.22
Forest fire,3,134.1374,61.1791,18.68,0.0,61.77,0.05,7.22
Forest fire,3,134.1768,61.1343,18.68,0.0,61.77,0.05,7.22
Forest fire,3,134.1756,61.1148,18.68,0.0,61.77,0.05,7.22
Forest fire,3,134.1231,61.1261,18.68,0.0,61.77,0.05,7.22
Forest fire,3,134.0498,61.0533,18.72,0.0,59.97,0.01,7.22
Forest fire,3,134.0141,61.033,18.72,0.0,59.97,0.01,7.22
Forest fire,3,134.0166,61.0144,18.72,0.0,59.97,0.01,7.22
Forest fire,3,134.0846,60.9782,18.68,0.0,61.77,0.05,7.46
Forest fire,3,134.0708,60.9395,18.68,0.0,61.77,0.05,7.46
Forest fire,3,134.0802,60.9201,18.68,0.0,61.77,0.05,7.46
Forest fire,3,134.0382,60.8946,18.72,0.0,59.97,0.01,7.46
Forest fire,3,133.9071,60.7307,19.01,0.0,59.5,0.07,6.66
Forest fire,3,133.9304,60.7055,19.01,0.0,59.5,0.07,6.66
Forest fire,3,134.4268,60.736,18.83,0.0,62.99,0.28,7.46
Forest fire,3,134.6253,61.1818,18.68,0.0,61.77,0.05,7.22
Forest fire,3,134.7236,61.216,18.67,0.0,63.1,0.11,7.22
Forest fire,3,134.7485,61.2385,18.67,0.0,63.1,0.11,7.22
Forest fire,3,134.8474,61.253,19.09,0.0,62.5,0.3,7.22
Forest fire,3,134.9163,61.2994,19.09,0.0,62.5,0.3,7.22
Forest fire,3,134.8642,61.3587,19.09,0.0,62.5,0.3,7.22
Forest fire,3,134.7572,61.4225,19.09,0.0,62.5,0.3,7.22
Forest fire,3,134.6736,61.4293,19.0,0.0,60.23,0.09,7.22
Forest fire,3,134.6026,61.4014,19.0,0.0,60.23,0.09,7.22
Forest fire,3,134.4466,61.3674,19.0,0.0,60.23,0.09,7.22
Forest fire,3,134.4776,61.3304,19.0,0.0,60.23,0.09,7.22
Forest fire,3,134.5433,61.221,18.68,0.0,61.77,0.05,7.22
Forest fire,3,135.2797,61.1145,18.67,0.0,63.1,0.11,7.22
Forest fire,3,135.3124,61.0959,18.67,0.0,63.1,0.11,7.22
Forest fire,3,135.3106,61.2308,18.67,0.0,63.1,0.11,7.22
Forest fire,3,135.5714,61.1984,17.88,0.0,67.78,0.11,7.22
Forest fire,3,135.6552,61.311,18.39,0.0,65.48,0.23,7.22
Forest fire,3,135.3908,60.9537,17.88,0.0,67.78,0.11,7.46
Forest fire,3,135.4303,60.8684,17.88,0.0,67.78,0.11,7.46
Forest fire,3,135.5695,60.7534,17.88,0.0,67.78,0.11,7.46
Forest fire,3,135.4503,60.7363,18.22,0.0,66.87,0.13,7.46
Forest fire,3,135.6802,60.7786,17.88,0.0,67.78,0.11,7.46
Forest fire,3,135.7894,60.7416,18.22,0.0,66.87,0.13,7.46
Forest fire,3,135.8111,60.6639,18.22,0.0,66.87,0.13,7.46
Forest fire,3,135.6879,60.4554,18.22,0.0,66.87,0.13,7.46
Forest fire,3,135.6779,60.382,18.22,0.0,66.87,0.13,7.46
Forest fire,3,135.717,60.3368,18.22,0.0,66.87,0.13,7.46
Forest fire,3,135.6467,60.3267,18.22,0.0,66.87,0.13,7.46
Forest fire,3,135.3762,60.3327,18.22,0.0,66.87,0.13,7.46
Forest fire,3,135.3631,60.4068,18.22,0.0,66.87,0.13,7.46
Forest fire,3,135.4612,60.474,18.22,0.0,66.87,0.13,7.46
Forest fire,3,135.4658,60.4983,18.22,0.0,66.87,0.13,7.46
Forest fire,3,134.8545,59.903,18.04,0.01,69.04,0.19,7.69
Forest fire,3,133.8085,59.6347,18.42,0.01,67.36,0.05,7.19
Forest fire,3,133.7915,61.5256,19.15,0.0,57.42,0.0,6.93
Forest fire,3,133.9305,61.5721,19.15,0.0,57.42,0.0,6.93
Forest fire,3,134.0448,61.6195,19.15,0.0,57.42,0.0,7.22
Forest fire,3,133.8981,61.6766,19.15,0.0,57.42,0.0,6.93
Forest fire,3,133.5996,61.6725,19.15,0.0,57.42,0.0,6.93
Forest fire,3,133.5658,61.6196,19.15,0.0,57.42,0.0,6.93
Forest fire,3,135.428,61.934,19.18,0.0,60.45,0.14,7.22
Forest fire,3,135.2679,62.0052,20.0,0.0,55.94,0.1,6.75
Forest fire,3,135.1953,62.0236,20.0,0.0,55.94,0.1,6.75
Forest fire,3,135.2503,62.0838,20.0,0.0,55.94,0.1,6.75
Forest fire,3,135.5272,62.0456,19.18,0.0,60.45,0.14,6.75
Forest fire,3,135.5827,61.9923,19.18,0.0,60.45,0.14,7.22
Forest fire,3,135.5208,61.9802,19.18,0.0,60.45,0.14,7.22
Forest fire,3,135.6132,62.0221,19.18,0.0,60.45,0.14,6.75
Forest fire,3,135.5861,61.8674,19.18,0.0,60.45,0.14,7.22
Forest fire,3,135.7203,61.7906,19.18,0.0,60.45,0.14,7.22
Forest fire,3,135.8467,61.8437,19.18,0.0,60.45,0.14,7.22
Forest fire,3,135.4703,61.7388,18.39,0.0,65.48,0.23,7.22
Forest fire,3,134.8445,62.4086,20.44,0.0,55.73,0.4,6.75
Forest fire,3,135.3639,62.8028,20.17,0.0,59.01,0.21,6.75
Forest fire,3,135.8563,62.99,20.17,0.0,59.01,0.21,6.75
Forest fire,3,135.9223,63.0559,20.17,0.0,59.01,0.21,7.27
Forest fire,3,135.9636,62.5132,20.09,0.0,58.97,0.33,6.75
Forest fire,3,135.892,62.4402,20.23,0.0,57.41,0.3,6.75
Forest fire,3,137.9742,62.253,14.43,0.0,71.96,1.06,7.86
Forest fire,3,142.5795,63.6865,15.42,0.0,60.26,0.61,7.62
Forest fire,3,133.2265,62.7868,21.12,0.0,50.57,0.17,6.09
Forest fire,3,133.152,62.7712,21.12,0.0,50.57,0.17,6.09
Forest fire,3,133.1062,62.8421,21.12,0.0,50.57,0.17,6.09
Forest fire,3,133.1816,62.8535,21.12,0.0,50.57,0.17,6.09
Forest fire,3,132.7926,62.7992,21.28,0.0,48.74,0.06,6.09
Forest fire,3,132.7045,62.8098,21.28,0.0,48.74,0.06,6.09
Forest fire,3,132.5932,62.8182,21.28,0.0,48.74,0.06,6.09
Forest fire,3,132.8383,62.7517,21.12,0.0,50.57,0.17,6.09
Forest fire,3,132.4072,62.3654,21.0,0.0,46.43,0.0,6.09
Forest fire,3,131.192,63.1725,21.51,0.0,46.87,0.21,5.73
Forest fire,3,132.6285,63.454,19.48,0.0,57.4,0.18,6.46
Forest fire,3,132.7298,63.4335,19.48,0.0,57.4,0.18,6.46
Forest fire,3,132.7906,63.4378,19.48,0.0,57.4,0.18,6.46
Forest fire,3,132.7314,63.3891,19.48,0.0,57.4,0.18,6.46
Forest fire,3,132.7463,63.3783,19.48,0.0,57.4,0.18,6.46
Forest fire,3,132.2523,64.0669,15.11,0.0,72.26,1.55,6.57
Forest fire,3,132.2397,64.075,15.11,0.0,72.26,1.55,6.57
Forest fire,3,132.1674,64.0832,15.96,0.0,69.95,1.74,6.57
Forest fire,3,129.9718,64.0647,17.31,0.0,64.9,0.41,5.27
Forest fire,3,128.0704,63.3622,21.58,0.0,52.0,0.73,4.97
Forest fire,3,130.973,57.1864,18.41,0.46,75.91,0.74,6.28
Forest fire,3,131.6514,52.3045,20.78,0.34,68.81,0.04,5.47
Forest fire,3,131.9613,52.3262,20.78,0.34,68.81,0.04,5.47
Forest fire,3,131.8782,52.3196,20.78,0.34,68.81,0.04,5.47
Forest fire,3,131.9042,52.3611,20.78,0.34,68.81,0.04,5.47
Forest fire,3,131.9253,52.3896,20.78,0.34,68.81,0.04,5.47
Forest fire,3,131.8479,52.4082,20.78,0.34,68.81,0.04,5.47
Forest fire,3,135.9464,51.1683,17.15,0.3,79.36,0.4,5.87
Forest fire,3,102.6023,58.8608,20.8,0.29,65.44,0.27,5.74
Forest fire,3,102.0611,58.6599,20.94,0.37,67.23,0.26,5.74
Forest fire,3,100.5074,59.0674,19.96,0.54,65.95,0.15,6.43
Forest fire,3,100.3627,58.9123,19.96,0.54,65.95,0.15,5.68
Forest fire,3,99.7132,59.1005,19.6,0.98,67.55,0.06,5.03
Forest fire,3,99.0368,58.6853,19.64,3.35,68.89,0.13,4.89
Forest fire,3,99.1122,58.271,20.07,1.71,67.54,0.18,4.89
Forest fire,3,100.2158,57.7898,20.75,1.19,68.41,0.08,5.7
Forest fire,3,98.5147,59.6612,17.54,6.85,73.35,0.01,5.03
Forest fire,3,95.805,59.1678,15.69,23.58,82.82,0.03,3.2
Forest fire,3,95.9912,59.1078,16.33,22.05,82.83,0.04,3.2
Forest fire,3,96.0471,59.0931,16.33,22.05,82.83,0.04,3.0
Forest fire,3,96.0022,59.0105,16.33,22.05,82.83,0.04,3.0
Forest fire,3,95.8184,58.9867,15.69,23.58,82.82,0.03,2.28
Forest fire,3,95.8165,59.0058,15.69,23.58,82.82,0.03,3.2
Forest fire,3,95.7354,58.9852,15.69,23.58,82.82,0.03,2.28
Forest fire,3,95.5516,59.0552,15.69,23.58,82.82,0.03,3.2
Forest fire,3,95.7858,58.8597,15.69,23.58,82.82,0.03,2.28
Forest fire,3,96.1606,58.8489,16.33,22.05,82.83,0.04,2.7
Forest fire,3,96.1584,58.925,16.33,22.05,82.83,0.04,2.7
Forest fire,3,96.271,58.9357,16.33,22.05,82.83,0.04,2.7
Forest fire,3,96.2946,58.9179,16.33,22.05,82.83,0.04,2.7
Forest fire,3,96.3739,58.9009,16.33,22.05,82.83,0.04,2.7
Forest fire,3,96.2857,58.7918,16.33,22.05,82.83,0.04,2.7
Forest fire,3,96.2984,58.7661,16.33,22.05,82.83,0.04,2.7
Forest fire,3,96.3631,58.7512,16.33,22.05,82.83,0.04,2.7
Forest fire,3,90.1121,60.1763,13.99,1.08,81.28,0.19,4.6
Forest fire,3,90.0677,60.1606,13.99,1.08,81.28,0.19,4.6
Forest fire,3,95.6965,59.1494,15.69,23.58,82.82,0.03,3.2
Forest fire,3,95.5438,59.048,15.69,23.58,82.82,0.03,3.2
Forest fire,3,96.1447,58.9299,16.33,22.05,82.83,0.04,2.7
Forest fire,3,96.2807,58.9256,16.33,22.05,82.83,0.04,2.7
Forest fire,3,96.3018,58.7685,16.33,22.05,82.83,0.04,2.7
Forest fire,3,99.0321,58.6833,19.64,3.35,68.89,0.13,4.89
Forest fire,3,102.0376,58.6537,20.94,0.37,67.23,0.26,5.74
Forest fire,3,78.4398,59.2275,12.83,1.84,83.21,0.02,4.27
Natural fire,4,62.6549,56.571,19.85,0.0,41.68,0.98,7.62
Natural fire,4,62.0694,56.075,19.73,0.0,44.37,1.44,7.62
Natural fire,4,61.389,55.8161,19.57,0.0,44.96,1.16,7.83
Natural fire,4,61.4366,55.4484,19.46,0.0,45.1,1.48,7.83
Natural fire,4,61.9904,54.7151,18.51,0.0,47.9,1.18,8.02
Natural fire,4,62.6172,54.5878,18.66,0.0,47.45,1.2,8.16
Natural fire,4,62.1906,54.3555,18.66,0.0,47.45,1.2,8.16
Natural fire,4,62.3972,55.6555,19.37,0.0,44.05,1.41,7.91
Natural fire,4,64.8544,54.588,17.99,0.0,51.21,1.98,8.2
Forest fire,3,90.1174,60.1702,13.99,1.08,81.28,0.19,4.6
Uncontrolled burn,1,85.6581,57.2082,15.12,0.22,66.17,0.59,5.57
Forest fire,3,66.8756,60.1779,16.5,0.1,76.77,0.21,5.2
Forest fire,3,66.2642,57.0734,18.99,0.0,48.55,1.99,7.62
Natural fire,4,62.648,56.5727,19.85,0.0,41.68,0.98,7.62
Natural fire,4,62.077,56.078,19.73,0.0,44.37,1.44,7.62
Natural fire,4,62.382,55.6533,19.37,0.0,44.05,1.41,7.91
Natural fire,4,61.4283,55.4455,19.46,0.0,45.1,1.48,7.83
Natural fire,4,61.6257,55.2573,19.44,0.0,44.58,1.56,7.83
Natural fire,4,62.6092,54.5901,18.66,0.0,47.45,1.2,8.16
Natural fire,4,62.1831,54.3526,18.51,0.0,47.9,1.18,8.16
Natural fire,4,64.8447,54.5878,17.99,0.0,51.21,1.98,8.2
Natural fire,4,61.076,54.6586,18.53,0.0,46.19,1.28,8.02
Forest fire,3,60.2172,53.1763,18.38,0.0,41.37,2.05,8.02
Uncontrolled burn,1,43.8587,57.13,19.88,0.0,71.1,2.02,7.16
Forest fire,3,146.7147,60.0812,17.93,0.06,76.3,0.34,6.43
Natural fire,4,131.0472,52.4467,21.55,1.77,75.97,0.0,5.66
Natural fire,4,131.0846,52.4037,21.55,1.77,75.97,0.0,5.66
Forest fire,3,131.1495,52.4037,21.55,1.77,75.97,0.0,5.66
Forest fire,3,131.6216,52.321,20.42,2.03,74.39,0.01,5.66
Forest fire,3,131.6531,52.3814,20.42,2.03,74.39,0.01,5.66
Forest fire,3,131.6755,52.2656,20.42,2.03,74.39,0.01,5.66
Natural fire,4,131.9079,52.265,20.42,2.03,74.39,0.01,5.66
Natural fire,4,131.9978,52.317,20.42,2.03,74.39,0.01,5.66
Forest fire,3,132.8114,50.9797,20.27,4.71,74.83,0.12,2.72
Forest fire,3,132.8407,50.9355,19.77,4.31,73.69,0.05,2.72
Forest fire,3,132.8647,50.9106,19.77,4.31,73.69,0.05,2.72
Forest fire,3,143.3081,64.1976,17.41,0.0,58.45,1.11,6.07
Forest fire,3,142.8061,64.0522,17.17,0.0,63.78,1.14,6.07
Forest fire,3,142.9657,63.7442,18.23,0.0,53.48,0.56,7.1
Forest fire,3,142.5888,63.679,19.08,0.0,52.6,0.54,7.1
Forest fire,3,141.5592,63.9352,16.63,0.0,68.65,1.27,6.78
Forest fire,3,140.8164,63.8558,15.75,0.0,72.46,1.65,6.78
Forest fire,3,138.0225,62.2718,16.09,0.0,70.3,0.78,7.62
Forest fire,3,136.1231,62.5712,19.86,0.0,63.46,0.26,7.49
Forest fire,3,136.0866,62.5229,19.86,0.0,63.46,0.26,7.49
Forest fire,3,135.882,62.5021,19.75,0.0,63.58,0.26,6.45
Forest fire,3,135.2175,62.1185,19.53,0.0,61.49,0.1,6.45
Forest fire,3,135.26,62.0012,19.53,0.0,61.49,0.1,6.45
Forest fire,3,135.2727,61.9404,19.53,0.0,61.49,0.1,6.69
Forest fire,3,135.5541,61.8736,18.92,0.0,65.55,0.12,6.69
Forest fire,3,135.5429,61.8562,18.92,0.0,65.55,0.12,6.69
Forest fire,3,135.55,61.8362,18.92,0.0,65.55,0.12,6.69
Forest fire,3,135.6219,61.8541,18.92,0.0,65.55,0.12,6.69
Forest fire,3,135.6368,61.8771,18.92,0.0,65.55,0.12,6.69
Forest fire,3,135.7064,61.8606,18.92,0.0,65.55,0.12,6.69
Forest fire,3,135.7541,61.8109,18.92,0.0,65.55,0.12,6.69
Forest fire,3,135.8174,61.8157,18.92,0.0,65.55,0.12,6.69
Forest fire,3,135.854,61.8103,18.92,0.0,65.55,0.12,6.69
Forest fire,3,135.8335,61.7943,18.92,0.0,65.55,0.12,6.69
Forest fire,3,135.9351,61.7964,18.92,0.0,65.55,0.12,6.69
Forest fire,3,135.8842,61.8613,18.92,0.0,65.55,0.12,6.69
Forest fire,3,135.5497,61.9809,18.92,0.0,65.55,0.12,6.69
Forest fire,3,135.6006,62.0183,18.92,0.0,65.55,0.12,6.45
Forest fire,3,135.7213,62.0586,18.92,0.0,65.55,0.12,6.45
Forest fire,3,135.5957,62.1229,18.92,0.0,65.55,0.12,6.45
Forest fire,3,135.4815,61.7232,18.02,0.02,69.66,0.23,6.69
Forest fire,3,135.6307,61.3312,18.02,0.02,69.66,0.23,6.69
Forest fire,3,135.5576,61.206,17.53,0.02,71.35,0.12,6.69
Forest fire,3,135.3322,61.2377,17.53,0.02,71.35,0.12,6.69
Forest fire,3,135.2448,61.1087,18.25,0.03,67.57,0.1,6.69
Forest fire,3,135.4865,60.8925,17.53,0.02,71.35,0.12,7.31
Forest fire,3,135.4494,60.7545,17.53,0.02,71.35,0.12,7.31
Forest fire,3,135.6649,60.7683,17.53,0.02,71.35,0.12,7.31
Forest fire,3,135.7344,60.7861,17.53,0.02,71.35,0.12,7.31
Forest fire,3,135.793,60.7866,17.53,0.02,71.35,0.12,7.31
Forest fire,3,135.7235,60.4589,17.99,0.02,69.91,0.11,7.31
Forest fire,3,135.647,60.3645,17.99,0.02,69.91,0.11,7.31
Forest fire,3,135.7207,60.3312,17.99,0.02,69.91,0.11,7.31
Forest fire,3,135.3314,60.381,17.99,0.02,69.91,0.11,7.31
Forest fire,3,134.7772,60.0143,17.93,0.05,70.77,0.18,7.31
Forest fire,3,134.7168,59.9917,17.93,0.05,70.77,0.18,7.86
Forest fire,3,134.8013,59.9069,17.93,0.05,70.77,0.18,7.86
Forest fire,3,134.8445,59.9004,17.93,0.05,70.77,0.18,7.86
Forest fire,3,134.9394,59.886,17.93,0.05,70.77,0.18,7.86
Forest fire,3,134.8052,59.8496,17.93,0.05,70.77,0.18,7.86
Forest fire,3,134.9221,59.8036,17.93,0.05,70.77,0.18,7.86
Forest fire,3,134.2528,60.301,18.54,0.11,67.25,0.24,7.31
Forest fire,3,134.2043,60.2599,18.54,0.11,67.25,0.24,7.31
Forest fire,3,134.0869,60.2376,18.29,0.06,68.89,0.2,7.31
Forest fire,3,133.9813,60.2527,18.57,0.07,64.83,0.04,7.51
Forest fire,3,133.9228,60.3176,18.57,0.07,64.83,0.04,7.51
Forest fire,3,133.9766,60.402,18.57,0.07,64.83,0.04,7.51
Forest fire,3,134.0711,60.4001,18.54,0.11,67.25,0.24,7.31
Forest fire,3,134.1414,60.3725,18.54,0.11,67.25,0.24,7.31
Forest fire,3,133.6864,60.3975,18.57,0.07,64.83,0.04,7.51
Forest fire,3,133.5713,60.3979,18.57,0.07,64.83,0.04,7.51
Forest fire,3,133.4785,60.3965,18.57,0.07,64.83,0.04,7.51
Forest fire,3,133.3518,60.3592,18.98,0.01,61.24,0.0,7.51
Forest fire,3,133.2823,60.1905,18.82,0.03,65.05,0.12,7.51
Forest fire,3,133.3019,60.1511,18.82,0.03,65.05,0.12,7.51
Forest fire,3,133.4085,60.1086,18.82,0.03,65.05,0.12,7.51
Forest fire,3,133.4521,60.0717,18.81,0.01,65.51,0.14,7.51
Forest fire,3,133.5375,60.0714,18.81,0.01,65.51,0.14,7.51
Forest fire,3,133.6205,60.1063,18.81,0.01,65.51,0.14,7.51
Forest fire,3,133.1289,59.8596,18.82,0.03,65.05,0.12,7.73
Forest fire,3,133.0297,59.8578,18.82,0.03,65.05,0.12,7.73
Forest fire,3,133.0817,59.6531,18.33,0.02,68.19,0.11,7.73
Forest fire,3,132.9754,59.6076,18.33,0.02,68.19,0.11,7.73
Forest fire,3,132.887,59.6181,18.33,0.02,68.19,0.11,7.73
Forest fire,3,133.2081,59.5867,18.33,0.02,68.19,0.11,7.73
Forest fire,3,133.2802,59.6385,18.33,0.02,68.19,0.11,7.73
Forest fire,3,133.3318,59.6124,18.33,0.02,68.19,0.11,7.73
Forest fire,3,132.8473,59.9014,18.82,0.03,65.05,0.12,7.73
Forest fire,3,132.7074,59.8484,18.91,0.07,64.88,0.05,7.73
Forest fire,3,132.6625,59.8355,18.91,0.07,64.88,0.05,7.73
Forest fire,3,132.9109,60.0338,18.82,0.03,65.05,0.12,7.51
Forest fire,3,132.5837,60.2511,19.41,0.02,60.31,0.0,7.51
Forest fire,3,132.5391,60.2159,18.91,0.07,64.88,0.05,7.51
Forest fire,3,132.4659,60.2064,18.91,0.07,64.88,0.05,7.51
Forest fire,3,132.3282,60.2243,18.91,0.07,64.88,0.05,7.51
Forest fire,3,132.3062,60.373,19.41,0.02,60.31,0.0,7.51
Forest fire,3,132.3055,60.4119,19.41,0.02,60.31,0.0,7.51
Forest fire,3,132.3284,60.449,19.41,0.02,60.31,0.0,7.51
Forest fire,3,132.3338,60.4649,19.41,0.02,60.31,0.0,7.51
Forest fire,3,132.3633,60.4837,19.41,0.02,60.31,0.0,7.51
Forest fire,3,132.4361,60.4709,19.41,0.02,60.31,0.0,7.51
Forest fire,3,132.4787,60.4581,19.41,0.02,60.31,0.0,7.51
Forest fire,3,132.6022,60.4495,19.41,0.02,60.31,0.0,7.51
Forest fire,3,132.6286,60.4234,19.41,0.02,60.31,0.0,7.51
Forest fire,3,132.6713,60.3888,19.41,0.02,60.31,0.0,7.51
Forest fire,3,132.6692,60.3665,19.41,0.02,60.31,0.0,7.51
Forest fire,3,132.0442,59.9071,19.48,0.04,63.75,0.0,7.73
Forest fire,3,132.0765,59.8553,19.48,0.04,63.75,0.0,7.73
Forest fire,3,131.9214,59.8471,19.48,0.04,63.75,0.0,7.38
Forest fire,3,132.0381,59.7693,19.48,0.04,63.75,0.0,7.73
Forest fire,3,131.7589,59.7095,20.12,0.02,65.02,0.03,7.38
Forest fire,3,131.696,59.6926,20.12,0.02,65.02,0.03,7.38
